PlantNumAuto,TranLetter2,AsclepTransID,PlantID Code from 2012,TRIMBSBUD,TRIMBSFLOW,TRIMBSDONE,TRIMBS NOflow,DEAD STEMS,Length St1,LengthSt2,LengthSt3,Buds St 1,Buds St 2,Buds St 3,Flow St 1,Flow St 2,Flow St 3,BlooStatus St 1,BlooStatus St 2,BlooStatus St 3,Comments2,Comments 3,Ascl within 1 m?,Ascl within 2 m,Grazing lawn?,Shrubs within 1 m?,Bflies nectaring?,Monarch immatures2?,Crab spiders?,Other insects?,Comments 4,Bitten St 1,Bitten St 2,Bitten St 3,total # bitten stems,# of bitten stems flower this year,# bitten stems w axillary,# of UNbit stems w axillary,# of axillary shoots,# of BITTEN Axillary shoots,Comments 5,Comments 6,Photo Exposure,Comments 7,Comments 8
4480,EH,438,RICHN1002,0,0,2,0,3,,,,,,,,,,,,,,,,no,"no, but 1m from one",0,no,no,no,stink bug,"plant has bruise 1.5"" off the ground (axillary shoot starts there)",,,,0,0,0,1,1,,"unsure on number of bitten stems; hard to tell what killed three dead black stems, all of which were over 40cm long",plant in area of dense smooth brome litter (not as dense as fescue litter at RCHS1),,healthy A. syriaca just 4m to SW,
4481,EH,438,RICHN1003,1,0,0,2,0,,,,,,,,,,,,,,,,no,no; 9 cattle bedding spots within 12m radius,1 buckbrush,no,no,no,no,,,,,0,0,0,0,0,,,plant in area of dense smooth brome litter (not as dense as fescue litter at RCHS1),,buds tiny and green,
4482,EI,439,RICHS1001,0,0,0,0,0,,,,,,,,,,,,,,plant missing,,,no,no,no,no,no,no,S1001 and S1002 were mapped about 50cm apart,,,,0,0,0,0,0,,,no sign of plant even after searching with good Trimble pt. for 10min,,very dense tall fescue and tall fescue litter and purple top,
4483,EI,439,RICHS1002,0,0,0,1,0,,,,,,,,,,,,,,,,,no,no,no,no,no,no,S1001 and S1002 were mapped about 50cm apart,,,,0,0,0,0,0,,,S1002 and S1007 mapped about 55cm apart,,very dense tall fescue and tall fescue litter and purple top,slender stem penetrated through hole in dense fescue litter
4484,EI,439,RICHS1003,0,0,0,0,0,,,,,,,,,,,,,,plant missing,no,,no,no,no,no,no,no,,,,,0,0,0,0,0,,,no sign of plant even after searching with good Trimble pt. for 10min,,very dense tall fescue and tall fescue litter and purple top,
4485,EI,439,RICHS1004,0,2,0,0,1,,,,,,,,,,,,,,,no,,no,no,no,no,no,no,,,,,0,0,0,1,1,,dead black stem had flowers that suddenly died when stem died,,,very dense tall fescue and tall fescue litter and purple top,
4486,EI,439,RICHS1005,0,0,0,0,0,,,,,,,,,,,,,,plant missing,no,,no,no,no,no,no,no,,,,,0,0,0,0,0,,,,,very dense tall fescue and tall fescue litter and purple top,
4487,EI,439,RICHS1006,0,0,0,1,0,,,,,,,,,,,,,,,,no,no,1 black raspberry,no,no,no,no,,,,,1,0,1,0,1,,,,,very dense tall fescue and tall fescue litter and purple top,
4488,EI,439,RICHS1007,0,0,0,4,0,,,,,,,,,,,,,,all stems are dying,,,no,no,no,no,no,no,,,,,0,0,0,0,0,,could have 1 bitten stem; tiny green stems that are dying,S1002 and S1007 mapped about 55cm apart,,very dense tall fescue and tall fescue litter and purple top,
4489,EJ,440,RCHW1001,0,0,1,2,0,,,,,,,,,,,,,,,,no,"yes, mild",no,no,no,no,no,,,,,1,0,1,1,11,7,stem B bitten off 50cm from ground (failry recently),stem C is a tiny basal resprout,,"axillary shoots are still short (less than 2"")","stem A has four axillary shoots, which appears to be due to gaping wound on stem, 10"" off the ground"
4490,EJ,440,RCHW1002,0,1,0,0,0,,,,,,,,,,,,,,,,,no,no,no,no,no,1 ant,,,,,0,0,0,1,11,0,"don't know why this plant sent out axillary shoots, except that apical stem broke off 4"" from apex for unknown reason",,,,
4491,EJ,440,RCHW1003,,,,,,,,,,,,,,,,,,same plant as RCHN1002,,,,,,,,,,,,,,,,,,,,,,,,
4492,EJ,440,RCHW1004,0,4,0,0,0,,,,,,,,,,,,,in early bud,,,no,no,no,no,yes (1 monarch egg on bud of stem C),no,no,,,,,0,0,0,0,0,0,,,,,
4493,EJ,440,RCHW1005,0,0,1,1,3,,,,,,,,,,,,,,,,,"yes, mild",no,no,no,no,no,,,,,0,0,0,1,5,0,"plant appears to have been trampled by ungulates, as it lies down a bit and has 2 wounds; likely cause of axillary shoots",stem B is a tiny basal resprout,,,
4494,EK,441,RAT001,,,,,,,,,,,,,,,,,,Presumed Dead,presumed dead due to culvert excavation project that removed 3 ft thick layer of topsoil from where the plants used to be,,,,,,,,,,,,,,,,,,,,,,,
4495,EK,441,RAT002,,,,,,,,,,,,,,,,,,Presumed Dead,presumed dead due to culvert excavation project that removed 3 ft thick layer of topsoil from where the plants used to be,,,,,,,,,,,,,,,,,,,,,,,
4496,EK,441,RAT004,,,,,,,,,,,,,,,,,,Presumed Dead,presumed dead due to culvert excavation project that removed 3 ft thick layer of topsoil from where the plants used to be,,,,,,,,,,,,,,,,,,,,,,,
4497,EL,442,,0,2,0,1,0,,,,,,,,,,,,,,,,no,no,1 2m tall cedar only 30cm away,no,no,no,no,,,,,1,0,0,0,0,,bitten stem probably would have bloomed if it had not been bitten,,,,
4498,EL,442,,0,2,0,2,0,,,,,,,,,,,,,,,no,,"yes, mild",no,no,no,no,no,,,,,2,0,0,0,0,,"bitten stems are 2"" tall…don't know if they would have bloomed",,,,
4499,EL,442,,0,3,0,0,1,,,,,,,,,,,,,,,no,,"yes, moderate",no,no,no,no,"yes; 1 milkweed bud, 1 native bee nectaring",,,,,1,0,0,1,1,0,stem C appears to have been stepped on when very young amd produced an axillary shoot that is healthier and has more flowers than main stem (and axillary shoot is in full bloom while main stem is in late bloom),,,,
4500,EL,442,,0,6,0,1,0,,,,,,,,,,,,,,,,no,"yes, moderate to severe",no,yes; 1 Gray Copper nectaring on stem B when I arrived,no,yes; yellow crab spider,yes; daddy longlegs,,,,,6,6,6,0,10,0,"plant was bitten when very young (bites were 1-3"" from ground) and has had ample time to put forth 10 very healthy, flowering axillary shoots",,,,
4501,EL,442,,0,0,0,1,0,,,,,,,,,,,,,,,,,"yes, mild",no,no,no,no,no,,,,,0,0,0,0,0,0,,,,,
4502,EL,442,,0,10,0,0,0,,,,,,,,,,,,,EEOB Only,the northernmost of the 16 points marked at Patch Y in 2014,,no,"yes, moderate",no,no,no,no,no,,,,,1,1,1,0,4,,,,,,
4503,EM,443,RCHY1006,,,,,,,,,,,,,,,,,,EEOB only,marked plant but never collected,,,,,,,,,,,,,,,,,,,,,,,
4504,EM,443,RCHY1007,,,,,,,,,,,,,,,,,,EEOB only,marked plant but never collected,,,,,,,,,,,,,,,,,,,,,,,
4505,EM,443,RCHY1008,,,,,,,,,,,,,,,,,,EEOB only,marked plant but never collected,,,,,,,,,,,,,,,,,,,,,,,
4506,EM,443,RCHY1009,,,,,,,,,,,,,,,,,,EEOB only,marked plant but never collected,,,,,,,,,,,,,,,,,,,,,,,
4507,EM,443,RCHY1010,,,,,,,,,,,,,,,,,,EEOB only,marked plant but never collected,,,,,,,,,,,,,,,,,,,,,,,
4508,EN,444,RCHY1011,,,,,,,,,,,,,,,,,,EEOB only,,,,,,,,,,,,,,,,,,,,,,,,
4509,EN,444,RCHY1012,0,3,1,0,0,,,,,,,,,,,,,EEOB only,,,no,"yes, moderate",no,no,"yes; two monarch eggs on stem C (specifically on underside of leaves, 10cm and 22cm from top of plant)",no,no,,,,,3,2,2,0,3,,,,,,
4510,EN,444,RCHY1013,,,,,,,,,,,,,,,,,,EEOB only,,,,,,,,,,,,,,,,,,,,,,,,
4511,EN,444,RCHY1014,,,,,,,,,,,,,,,,,,EEOB only,,,,,,,,,,,,,,,,,,,,,,,,
4512,EN,444,RCHY1015,,,,,,,,,,,,,,,,,,EEOB only,,,,,,,,,,,,,,,,,,,,,,,,
4513,CU,399,PYSN1002,2,0,0,0,0,,,,,,,,,,,,,,,,no,"yes, moderate",1 multi-floral rose,no,no,no,no,,,,,2,2,2,0,4,0,,"fescue is very tall, but not as dense as with PYSN1021",,,
4514,CY,403,,,,,,,,,,,,,,,,,,,saw 2 unmarked A. tubersosa in bloom in PYS South Patch near barbed wire fence that is just southeast of pond near house,,,,,,,,,,,,,,,,,,,,,,,,
4515,,397,accidental row,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
4516,EO,445,PYNW1001,0,0,0,0,0,,,,,,,,,,,,,,Did not find in either visit of 2014,0,0,yes,0,0,no,no,no,,,,,0,0,0,0,0,0,I presume all stems bitten by ungulates early and possibly often,,,,
4517,EO,445,PYNW1002,0,0,0,2,0,,,,,,,,,,,,,,Had not been able to find plant on first visit,0,0,yes,"1 buckbrush, 1 osage orange",0,no,no,no,,,,,1,0,1,1,3,0,,,,,
4518,EO,445,PYNW1004,1,0,0,1,1,,,,,,,,,,,,,,One stem that was predicted NOT to bloom this year IS NOW in bud!,0,yes (# unk),yes,2 buckbrush,0,no,no,no,,,,,1,0,0,0,0,0,,,,,
4519,EO,445,PYNW1006,1,0,0,0,0,,,,,,,,,,,,,,"Had 5 stems on June 29th! All were predicted NOT to bloom, but thought they might.",0,yes (# unk),yes,4 buckbrush,0,no,no,no,,,,,0,0,0,0,0,0,"I speculate that plant had been grazed to ground early in year, and then new stems emerged.",,,,
4520,EO,445,PYNW1007,1,0,0,0,0,,,,,,,,,,,,,,"Had 2 stems on June 29th! All were predicted NOT to bloom by Audrey, but shethought they might.",0,0,yes,1 buckbrush,0,no,no,no,,,,,1,1,1,0,1,0,,,,,
4521,EP,446,PYNW2001,0,1,0,4,,,,,,,,,,,,,,photo 1359 in iPhone,,0,0,yes,2 buckbrush within 30 cm,no,no,no,no,,,,,5,1,4,0,12,5,,,,,
4522,EP,446,PYNW2003,8,0,0,0,1,,,,,,,,,,,,,photo 1360 in iPhone,,0,0,yes,3 buckbrush,no,no,no,no,,,,,4,0,0,0,0,0,,,,,
4523,EP,446,PYNW2004,2,1,0,1,,,,,,,,,,,,,,,,0,0,yes,1 buckbrush,no,no,no,no,,,,,2,1,2,0,4,0,,,,,
4524,EP,446,PYNW2005,0,0,0,2,,,,,,,,,,,,,,,,0,0,yes,1 buckbrush,no,no,no,no,,,,,0,0,0,0,0,0,,,,,
4525,EP,446,PYNW2006,8,1,0,0,,,,,,,,,,,,,,,,0,0,yes,"3 buckbursh, 1 osage orange",no,no,no,no,,,,,4,4,4,0,12,0,,,,,
4526,accidental row,446,accidental row,,,,,,,,,,,,,,,,,,,,,,,,,,accidental row,,,,,,,,,,,,,,,,
4527,EQ,447,PYNW2007,1,0,0,3,,,,,,,,,,,,,,,,0,0,"no, but 20 cm from one",0,no,no,no,no,,,,,3,1,1,0,1,0,,,,,
4528,EQ,447,PYNW2010,0,4,0,0,,,,,,,,,,,,,,,,0,0,"no, but 10 cm away from one",2 buckbrush,no,no,no,"Yes, lots of ants (almost certainly Formica montana, as plant is only 70 cm from tall mound)",,,,,3,3,3,0,8,0,,Audrey hadn't realized that many the 8 stems she thought she saw were axillary shoots,1361-1364 on iPhone,large ant mount 70 cm to NW; ants attacked me and were nectaring on A. tuberosa,
4529,EQ,447,PYNW2011,0,0,0,3,1,,,,,,,,,,,,,,,0,0,yes,2 small multiflora rose,no,no,no,no,,,,,4,0,4,0,6,0,,,,,
4530,ER,448,LTRC2005,5,0,0,2,,,,,,,,,,,,,,,,0,yes,unk,unk,no,no,no,no,,,,,unk.,,,,0,0,Plant protected by having its base only 3 cm from buckbrush trunk!!!!,!!Protected by buckbrush!!!,,,
4531,ER,448,LTRC2009,12,0,0,6,,,,,,,,,,,,,,,,0,yes,yes,unk,no,"10 monarch eggs (7 eggs on buds, 3 on leaves)",no,no,Why is plant so far behind?  Well-drained southern exposure has this plant blooming EARLY in most years.  I think issue is heavy grazing early.,,,,unk,,,,,," hypothesize that plant's original stems were consumed by cattle early, and now we have healthy, ungrazed basal resprouts",,,,
4532,accidental row,448,accidental row,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4533,ES,449,LTRC2005,1,5,0,1,,,,,,,,,,,,,,,,0,yes,"no, but only 30 cm away from one",8 buckbrush,"yes, 1 juniper hairstreak nectaring for 20 minutes (photos 1365, 1366 on iPhone)",no,no,1 beautiful green bee visited flowers,plant protected by buckbrush?,,,,1,0,0,0,0,0,,,,,
4534,ES,449,LTRC2009,5,7,0,2,,,,,,,,,,,,,,,"I think this plant was grazed severely early in year, and sent up new basal shoots",0,yes,yes,0,no,yes; 2 monarch eggs on buds. 1 monarch larva (2nd instar) in buds. Frass from large 5th instar larva.,no,no,,,,,1,1,1,0,1,0,"think plant was eaten EARLY in cattle grazing season, then sent up basal resprouts",,,,
4535,ET,450,LTRC2002,0,1,0,0,,,,,,,,,,,,,,,,0,0,"no, but next to one",6 buckbrush,"yes, 1 pearl crescent","yes (frass on stem, some buds eaten away)",0,0,,,,,1,1,1,0,4,0,,,,,
4536,ET,450,LTRC2003,3,0,0,0,,,,,,,,,,,,,,,,0,0,yes,9 buckbrush,0,0,0,0,,,,,1,0,1,0,3,0,,,,,
4537,ET,450,LTRC2004,0,0,0,1,,,,,,,,,,,,,,,,0,0,yes (mild),8 buckbrush,0,0,0,0,,,,,1,0,1,0,2,0,,,,,
4538,EU,451,LTRE1001,4,8,0,2,,,,,,,,,,,,,,,,0,0,no,5 buckbrush,0,yes; three 4th or 5th instar,0,0,lots of frass,,,,0,0,0,0,0,0,,,718 to 725 on NIKON F80,,
4539,EU,451,LTRE1002,3,0,0,0,,,,,,,,,,,,,,,,0,0,no,0,0,yes; 1 5th instar,0,0,,,,,0,0,0,0,0,0,,,715 to 717 on NIKON,,
4540,EU,451,LTRE1003,2,2,0,0,,,,,,,,,,,,,,,,0,0,yes,0,0,"yes; Strangely, one egg on upper surface of leaf (10"" below flowers)",0,yes; visited by 1 green bee and 1 small brown bee,,,,,3,3,3,0,7,0,,,,,
4541,EU,451,LTRE1004,1,0,0,0,,,,,,,,,,,,,,,,0,0,no,2 buckbrush,0,yes; 1 fourth instar,0,0,many buds eaten by larvae,,,,1,1,1,0,3,unk,,,726-728 on NIKON,,
4542,EV,452,LTRE1001,22,0,0,2,,not meas,not meas,not meas,not counted,not counted,not counted,0,0,0,1,1,1,,far more stems than 2012,,,,,no,no,no,no,,no,no,no,0,0,0,0,0,0,,,,,
4543,EV,452,LTRE1002,5,0,0,0,,not meas,not meas,not meas,not counted,not counted,not counted,0,0,0,1,1,1,,,,,,,no,no,no,no,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,unknown,,,,,
4544,EV,452,LTRE1003,19,0,0,0,,not meas,not meas,not meas,not counted,not counted,not counted,0,0,0,1,1,1,,,,,,,no,no,no,lacewing eggs,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,,,,
4545,EW,453,PYNS1002,0,0,0,5,0,not meas,not meas,not meas,0,0,0,0,0,0,0,0,0,,,,,yes,,0,0,0,0,,yes,yes,yes,4,0,1,0,2,,"four of 5 stems were eaten by large vertebrate; were bitten 1 to 2"" off the ground",2 basal resprouts that are very short and weak,,,
4546,EW,453,PYNS1001,0,0,0,13,0,12,12,12,0,0,0,0,0,0,0,0,0,,in very short grazing lawn,,,yes,,0,0,0,0,,no,no,no,10,0,0,0,0,0,"10 stems were eaten down to 1"" tall by large ungulate",3 longest stems are weak basal resprouts,,two stems MIGHT form buds this summer,
4547,EW,453,PYNS1003,1,0,0,3,2,12,9,5,too early,0,0,0,0,0,1,0,0,located under branches of Rosa multiflora,all stems observed are basal resprouts. Don't know how many stems it had before graz.,,,yes,1 Rosa multiflora,0,0,0,0,All original stems produced in 2015 eaten by large ungulate,no,no,no,unknown,0,0,0,0,0,"basal resprouts are short, spindly and weak",two basal resprouts had died,,"cattle grazed fescue and native grass within 2"" of milkweed",cattle ate this milkweed
4548,EX,454,RINW2001,1,0,0,0,0,not meas,,,too early,,,0,,,1,,,,buds very small and green,,,no,,0,0,0,0,plant surrounded by taller forbs,no,,,0,0,0,0,0,0,none,,,,
4549,EX,454,RINW2002,5,0,0,0,0,not meas,not meas,not meas,too early,too early,too early,0,0,0,1,1,1,,buds very small and green,,,no,,0,0,0,"""lots"" of lacewing eggs",,no,no,no,0,0,0,0,0,0,none,,,,
4550,EX,454,RINW2003,2,0,0,0,0,not meas,not meas,,too early,too early,,0,0,,1,1,,,buds very small and green,,,no,,0,0,0,0,,no,no,,0,0,0,0,0,0,none,,,,
4551,EX,454,RINW2004,3,0,0,0,0,not meas,not meas,not meas,too early,too early,too early,0,0,0,1,1,1,,buds very small and green,,,no,,0,0,0,0,lots of small Lespedeza cuneata here,no,no,no,0,0,0,0,0,0,none,I don't remember seeing so much L. cuneata here in prior years,,,
4552,EX,454,RINW2005,0,0,0,0,0,,,,,,,,,,,,,No sign of this plant!,"Searched for 5 minutes, found no plant",,,no,,,,,,,,,,,,,,,,No sign of this plant,Trimble accuracy today read 50 cm (but is often more accurate than it reads),,,
4553,EY,455,PAWE2013,0,2,0,0,0,75,72,,47,40,,100,86,,4,4,,,,0,0,no,0,no,no,1,no,,no,no,,0,0,0,0,0,0,none,,,,
4554,EY,455,PAWE2045,0,2,0,0,3,97,75,,126,68,,84,8,,3,2,,,Stem B is bifurcated at top after strange swelling,0,0,no,0,0,0,0,0,Three dead stems were all 30 cm long or longer,no,no,,0,0,0,0,0,0,,Shading from competitors is my best hypothesis as to the death of 3 stems,,,
4555,EY,455,PAWE1007,4,0,0,0,0,72,71,70,65,123,128,0,0,0,1,1,1,,,0,0,no,0,0,0,0,0,0,no,no,no,0,0,0,0,0,0,,,,,
4556,EY,455,PAWE1001,0,0,0,10,0,3,2,2,0,0,0,0,0,0,0,0,0,,10 miniscule weak shoots,0,0,no,0,0,0,0,0,took 4 minutes to find this plant under dense veg.,no,no,no,0,0,0,0,0,0,,,,,
4557,EY,455,PAWE1004,0,7,0,0,0,77,71,71,160,54,45,118,154,107,4,4,5,,,0,0,no,0,1 black swallowtail,0,0,0,,no,no,no,0,0,0,0,0,0,,,,,
4558,EZ,456,PYWN1001,2,0,0,2,2,50,34,33,66,15,0,0,0,0,1,1,0,,1 small A. tuberosa is 2.5 m to NNE,0,0,no,0,0,0,0,0,all stems munched by ungulate,yes,yes,yes,6,2,5,0,10,0,,,,,
4559,EZ,456,PYWN1002,0,0,0,0,2,0,0,0,,,,,,,,,,,,0,0,yes,0,0,0,0,0,all stems munched by ungulate,yes,yes,,2,0,0,0,0,0,No live stems,presumably due to herbivory by large ungulate,,,
4560,FA,457,PYWC2001,0,0,0,0,0,,,,,,,,,,,,,Did NOT find plant,Searched for 5 minutes!,0,0,No,0,0,0,0,0,Could not find plant. Seems to be absent.,,,,,,,,,,GONE,,,,
4561,FA,457,PYWC2002,0,0,0,2,4,11,6,5,0,0,0,0,0,0,0,0,0,,Took 5 minutes to find plant,0,0,yes,0,0,0,0,0,Greatly harmed this spring by large ungulate,no,no, yes,4,0,0,0,0,0,Plant produced 4 hearty stems in spring that were bitten 6 cm from ground by ungulate,Plant responded with two very weak basal resprouts.,,The bitten stems are dying or have died.,
4562,FA,457,PYWC2003,0,0,0,1,0,5,,,0,,,0,,,0,,,,Plant was 5 cm from where Trimble said it should be,0,0,yes,0,0,0,0,0,Greatly harmed this spring by large ungulate,yes,,,1,0,1,0,1,1,,,,,
4563,FB,458,PYNN1003,0,3,0,0,0,55,53,44,43,39,25,59,49,10,4,4,3,,,uncertain,Multiple A. tuberosa within 1.5 m !!,no,0,0,0,0,0,"there are two small, yellowish A. tuberosa stems only 20 cm to east!",no,no,yes,1,1,1,0,1,0,,,,,
4564,FB,458,PYNN1004,0,0,0,1,1,3,6,0,0,0,0,0,0,0,0,0,0,this is part of white clover grazing lawn,Birdsfoot trefoil nearby was avoided by cattle,0,0,yes,0,0,0,0,0,"Dead stem was 6"" tall and was likely eaten or trampled by ungulate",no,yes,,1,0,0,0,0,0,,,,,
4565,FB,458,PYNN2001,2,0,0,0,0,46,20,,100,15,,0,0,,1,1,,,,0,0,partial,4 buckbrush,0,0,0,0,,yes,no,,1,1,1,0,1,0,Tallest stem was bitten when young.,"Axillary shoot is now the ""main stem"" of tallest stem",,tiny green buds,
4566,FB,458,PYNN2002,0,0,0,0,0,,,,,,,,,,,,,appears to be gone,Could not find plant,0,0,yes,0,na,na,na,na,Asclepias seedling 10 cm tall is 1 m to ESE,plant gone,plant gone,plant gone,na,na,na,na,na,na,,,,,
4567,FB,458,PYNN2003,1,0,0,0,0,37,,,not recorded,,,0,,,1,,,,,0,0,no,no,0,"1 egg, 1 larva",0,0,egg is dark (will hatch soon) and was laid ON flower bud,no,,,0,0,0,0,0,0,,"Monarch larva is late 1st instar, and has eaten mostly flower buds",,,
4568,FB,458,PYNN1001,5,4,0,0,1,70,68,65,dozens,dozens,dozens,dozens,dozens,dozens,3,4,2,,,unk,at least 1,no,0,unk (not recorded),unk (not recorded),unk (not recorded),unk (not recorded),,no,no,no,0,0,0,0,0,0,,,,,
4569,FB,458,PYNN1002,2,0,0,0,0,40,38,,21,9,,0,0,,1,1,,,,unk,at least 1,yes,0,unk (not recorded),unk (not recorded),unk (not recorded),unk (not recorded),,yes,yes,,2,2,2,0,2,0,,,,,
4570,FC,459,PYNN2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,in grazing lawn,Absent,0,0,yes,2 buckbrush,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,,,
4571,FC,459,PYNN2005,2,5,0,0,0,48,46,43,61,55,43,0,8,16,1,2,2,"bitten 1"" off ground early in year, and sent up an auxillary",One unbitten stem likely basal resprout,0,1,near one,0,too late,0,0,0,,yes,yes,yes,6,6,6,0,6,0,,,,,
4572,FD,460,PYNW1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Could not be found at GPS point,Absent,0,0,partial,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,,,
4573,FD,460,PYNW1004,0,0,0,5,2,15,15,12,0,0,0,0,0,0,0,0,0,Live stems are small and frail,Live stems appear to be basal resprouts,1,1,yes,0,0,0,0,0,"dead stems less than 6"" tall",0,0,0,2,0,0,0,0,0,,,,,
4574,FD,460,PYNW1007,2,0,0,0,0,36,31,0,0,0,0,0,0,0,1,1,0,,,0,0,partial,1 buckbrush,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,,,
4575,FD,460,PYNW2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Could not be found at GPS point,,0,0,yes,3 buckbrush,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,,,
4576,FD,460,PYNW2005,1,0,0,4,4,49,26,24,55,0,0,0,0,0,1,0,0,"a A-tuberosa 6"" seedling 1.5 m to the south",,0,1,yes,0,0,0,0,0,,yes,yes,yes,6,1,3,0,3,0,most bites are 25 cm of the ground,"one of the dead stems was almost in bloom, likely because of trampling",,,
4577,FD,460,PYNW2006,0,0,0,10,0,47,45,42,0,0,0,0,0,0,0,0,0,,,0,0,at edge,"1 large osage orange, 1 buckbrush",0,0,0,0,most bites occurred 30 or more cm off the ground,yes,yes,yes,10,0,1,0,1,1,a A. Hirtella plant 2.3m to NE has 1 monarch egg,,,,
4578,FD,460,PYNW2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Could not be found at GPS point,,0,0,yes,2 multi flora rose,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,,,
4579,FE,461,PYSN2001,0,6,0,0,0,79,75,73,11,38,13,209,142,121,5,4,5,Largely protected from cattle by barbed wire fence,"should be counted as a burn-only, 0 yrs since fire",0,0,no,barbed wire fence,2,trans,0,green bee,,no,no,no,0,0,0,0,0,0,,,,,
4580,FE,461,PYSN2002,2,16,0,0,2,71,65,64,22,22,6,84,85,101,5,4,4,,,0,0,mild,0,0,2 5th Instar larvae,0,1 bumblebee,,no,no,no,1,0,0,0,0,0,,,,,
4581,FE,461,PYSN1002,0,4,0,1,0,54,45,43,0,0,0,113,21,19,5,5,5,,,0,0,no,0,1,0,0,ants,,no,no,no,0,0,0,0,0,0,,,,,
4582,FE,461,PYSN1021,0,5,0,0,0,67,58,58,45,17,37,148,66,38,4,5,4,,,0,0,no,0,0,1 3rd Instar larvae,0,green bee,,no,no,no,0,0,0,0,0,0,,,,,
4583,FE,461,PYSN1034,0,9,6,3,2,65,63,63,0,0,0,72,95,83,5,5,5,,another A. tuberosa with 3 flowering stems is only 45cm to NW,1,1,no,0,0,0,0,green bee,,no,no,no,1,0,0,0,0,0,,,,,
4584,FE,461,PYSN1022,1,0,0,0,0,35,0,0,170,0,0,0,0,0,1,0,0,All buds are green and tiny,,0,0,at edge,0,0,0,0,0,,yes,no,no,1,1,1,0,3,0,,,,,
4585,FF,462,PYSW1001,3,4,0,1,0,75,73,73,122,89,99,0,50,29,1,3,3,,Plant W1017 is 3m west & had 3 stems but 1 was trampled,0,0,no,2 buckbrush,0,0,0,bee,,no,no,no,0,0,0,0,0,0,,,,,
4586,FF,462,PYSW1012,0,3,0,0,0,81,73,70,75,5,194,178,125,2,4,5,2,,,0,0,no,0,1,"1 3rd Instar Iarva, 1 monarch egg, evidence of other larvae.",0,green bee,,no,no,no,0,0,0,0,0,0,,,,,
4587,FF,462,PYSW1014,0,0,0,1,0,18,0,0,0,0,0,0,0,0,0,0,0,"plant is weak and spindly, surrounded by tall fescue",,0,0,no,0,0,0,0,0,,no,no,no,0,0,0,0,0,0,,,,,
4588,FF,462,PYSW2001,0,0,3,0,0,64,63,53,51,19,11,102,156,12,4,4,3,,,0,0,no,0,0,frass,0,green bee,,no,no,no,0,0,0,0,0,0,,,,,
4589,FF,462,PYSW2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Could not find at GPS point,,0,0,no,0,0,0,0,0,,no,no,no,0,0,0,0,0,0,,,,,
4590,FG,463,PYWS1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Could not find at GPS point,,0,0,no,0,0,0,0,0,,no,no,no,0,0,0,0,0,0,,,,,
4591,FG,463,PYWS1002,0,2,0,1,0,54,47,31,120,62,0,74,32,0,3,3,0,,An A. tuberosa plant with 3 stems is only 1.5m to the East. Evidence of monarch larvae,0,1,no,0,1,1 monarch egg,0,green bee,,no,no,yes,1,0,1,0,2,0,,,,,
4592,FG,463,PYWS2007,0,0,0,10,2,15,15,12,0,0,0,0,0,0,0,0,0,this plant has been decimated by mammals this year,,0,0,no,2 buckbrush,0,0,0,0,,no,no,yes,2,0,0,0,0,0,auxillary resprouts are long and flimsey,,,,
4593,FG,463,PYWS2013,1,0,0,3,0,46,46,45,0,0,10,0,0,0,0,0,1,,,0,0,partial,1 small multiflower rose,0,0,0,0,,yes,yes,yes,4,1,4,0,10,0,,,,,
4594,FG,463,PYWS2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Could not find at GPS point,,0,0,partial,1 small multiflower rose,0,0,0,0,,no,no,no,0,0,0,0,0,0,,,,,
4595,FG,463,PYWS2001,1,0,0,1,2,21,2,0,30,0,0,0,0,0,1,0,0,"Plant had 2 original stems, which were bitten by ungulate, then died. Two spindly basal resprouts emerged.",,0,0,yes,0, 0,0,0,multiple milkweed beetle larvae,,no,no,yes,10,0,5,0,6,4,,,,,
