PlantNumAuto,TranLetter2,AsclepTransID,PlantID Code from 2012,2013 Plant ID Code,2014 Plant ID Code,Sample Date if diff from TransMetadata,Trimb in 2012?,2012 Trimb Pt name,new 2014 id in trimb,VISITED PREV in 2014?,CODE FOR PREV VISIT,VISITED AGAIN IN 2014?,CODE FOR LATER VISIT,Comments2,TRIMBLED IN 2014?,which trimble?,FileName?,Northing,Easting,TRIMBSBUD,TRIMBSFLOW,TRIMBSDONE,TRIMBS NOflow,DEAD STEMS,Comments 3,Comments 3G,Ascl within 1 m?,Ascl within 2 m,Grazing lawn?,Shrubs within 1 m?,Bflies nectaring?,Monarch immatures2?,Crab spiders?,Other insects?,Comments 4,total # bitten stems,# of bitten stems flower this year,# bitten stems w axillary,# of UNbit stems w axillary,# of axillary shoots,# of BITTEN Axillary shoots,Comments 5 damage,Comments 6,Photo Exposure,Comments 12,Comments 13,Comments 14,Comments 15,Comments 16
4237,CO,393,RINS1015,,,,YES,015,,,,,,,EEOB,,,,,1,0,0,1,,herbivory on stem with no flowers,,no data,no data,no data,no data,no,no data,no data,no data,,1,0,unknown,,,,,,,,,,,
4238,CO,393,RINS1018,,,,YES,018,,,,,,,EEOB,,,,,1,0,0,0,,,,no data,no data,no data,no data,no,no data,no data,no data,,,,na,,,,,,,,,,,
4239,CO,393,RINS1019,,,,YES,019,,,,,,,EEOB,,,,,0,0,0,1,,found numerous buds but all died before flowering; plant has 2 large lesions on stem,,no data,no data,no data,no data,no,no data,no data,no data,,,,na,,,,,,,,,,,
4240,CO,393,RINS1020,,,,YES,020,,,,,,,EEOB,,,,,1,5,0,4,,3 stems herbivory; 1 flowering stem broken; these stems might have bloomed this year if they had not been bitten off,,no data,no data,no data,no data,"pearl crescent, meadow frit.",no data,no data,no data,,3,0,unknown,,,,,,,,,,,
4241,CO,393,RINS1054,,,,YES,054,,,,,,No plant found at GPS point,EEOB,,,,,0,0,0,0,,,,no data,no data,no data,no data,no,no data,no data,no data,,,,na,,,,,,,,,,,
4242,CO,393,RINS1011,,,,YES,011,,,,,,,EEOB,,,,,0,4,0,0,,,,0,no data,no data,no data,no,no data,no data,1 regal fritillary nectaring,,,,unknown,,,,,,,,,,,
4243,CP,394,RINS2007,,,,YES,007,,,,,,,EEOB,,,,,1,0,0,2,,"the 2 smallest stems are damaged, presumably bitten off",,,No,,unknown,no,,,,,2,0,,,,,,,,,,,,
4244,CP,394,RINS2002,,,,YES,002,,,,,,Not found (searched within 2 m radius of Trimble point),EEOB,,,,,0,0,0,0,,,,,No,,unknown,no,,,,did not find plant,0,,,,,,,,,,,,,
4245,CP,394,RINS2003,,,,YES,003,,,,,,,EEOB,,,,,2,1,0,2,,,,,1 milkweed within 1.1m to SE,,unknown,great spangled frit nectaring,,,,,0,,,,,,,,,,,,,
4246,CP,394,RINS2004,,,,YES,004,,,,,,,EEOB,,,,,2,2,0,0,,"shortest stem had 6 flowers, 1 in bloom",,,unknown,,unknown,no,,,,,0,,,,,,,,,,,,,
4247,CP,394,RINS2005,,,,YES,005,,,,,,,EEOB,,,,,2,0,0,2,,,,,closest milkweed is 1.1m north,,unknown,no,,,,,0,,,,,,,,,,,,,
4248,CP,394,RINS2006,,,,YES,006,,,,,,,EEOB,,,,,0,0,0,2,,"plant is so small, it MIGHT bloom many weeks from now; one stem is dead",,,unknown,,unknown,no,,,,,0,,,,,,,,,,,,,
4249,CP,394,RINS2001,,,,YES,001,,,,,,,EEOB,,,,,1,0,0,1,,damaged near top; has axillary buds,,,unknown,,unknown,no,,,,,1,0,1,,,,,,,,,,,
4250,CP,394,RINS2008,,,,YES,008,,,,,,,EEOB,,,,,3,0,0,0,,,,,1 A.t. is 2m to the S,,unknown,no,,,,,0,,,,,,,,,,,,,
4251,CP,394,RINS2009,,,,YES,009,,,,,,plant on top of dam that gets mowed every year,EEOB,,,,,1,2,0,1,,damage to the top of the stem that will not bloom this year; plant located on top of dam that gets mowed every year,,,no,,unknown,no,,,,,1,0,,,,,,,,,,,,
4252,CQ,395,RINW1002,,,,YES,002,,no,,no,,,EEOB,,,,,0,1,0,1,,shorter stem was bitten by ungulate or had top sluff off due to atrophy; none of the stems have axillary shoots,,no,no,,,1 great spangled nectaring as I arrived,no,presum no,,,1,0,0,0,0,,"**I noted that it was possibly that top of ""bitten"" shoot might not have been bitten.","Instead, it might have sloughed off due to atrophy","1025, 1026",,,,,
4253,CQ,395,RINW1003,,,,YES,003,,no,,no,,,EEOB,,,,,1,0,0,2,,"lots of recent soil disturbance and squashing by heavy machinery to replace gas line, damage focused near W1, S1, S2; try to return later for better bud count (tiny and green)",,no,no,,,no,no,presum no,,,,,,,,,,,,,,,,
4254,CQ,395,RINW1009,,,,YES,W1009,,no,,no,,,EEOB ; RINATBEN,,,,,4,5,0,7,,try to return later for better bud count (tiny and green),,no,no,,,1 great spangled,no,presum no,two milkweed bugs,,,,,,,,"no sign of mammal herbivory; plant was crushed during last two weeks by back hoe tire, but all stems remain intact and alive; will probably be completely crushed by back hoe soon",,,,,,,
4255,CQ,395,RINW1018,,,,YES,W1018,,no,,no,,,EEOB ; RINATBEN,,,,,0,2,0,0,,"just 5"" from large tire track from recent utility work",,no,no,,,no,no,presum no,,,0,0,0,2,unk,,no sign of mammal herbivory; will probably be completely crushed by back hoe soon,each stem has axillary shoots,,,,,,
4256,CQ,395,RINW1020,,,,YES,020,,no,,no,,,EEOB,,,,,0,0,1,1,1,,,no,no,,,no,no,presum no,,,,,,,,,tallest stem was not bitten but has 2 axillary shoots;,shorter stem shows evidence of being bitten and has 4 axillary shoots,,,,,,
4257,CR,396,RINE2005,,,,YES,005,,no,,,,RINE2AT & RINATBEN,yes,,,,,0,0,0,5,,"the three smallest stems are brown, withered, dead and less than 12 cm tall",It appears the plant aborted those 3 small withered stems,unk,unk,,,,presum no,,,,1,0,unk,unk,unk,,the second longest stem was bitten off by top of large ungulate (presumably deer) 20cm off the ground,,,,,,,
4258,CR,396,RINE2007,,RIN-E2-14-R1-007,,YES,A,,no,,"YES, ON July 16, 2014",RIN-E2-14-R2-007,RINE2AT & RINATBEN,yes,,,,,3,0,0,0,,,,No,no,,,,presum no,,,,,,,,,,,,,,,,,
4259,CR,396,RINE2013,,,,YES,B,,no,,,,RINE2AT & RINATBEN,yes,,,,,0,2,0,0,,,,no,unk,,,,presum no,,,,,,,,,,,,,,,,,
4260,CR,396,RINE2014,,,,YES,C,,no,,,,RINE2AT & RINATBEN,yes,,,,,0,0,0,1,,,,no,unk,,,,presum no,,,,,,,,,,,,,,,,,
4261,CR,396,RINE2028,,,,YES,028,,no,,,,RINE2AT & RINATBEN,yes,,,,,0,0,0,7,,,,no,another A. tuberosa 1.1m away,,,,presum no,,,,,,,,,,,,,,,,,
4262,CR,396,RINE2007,,RIN-E2-14-R2-007,16-Jul-14,YES,A,,"YES, On June 23, 2014",RIN-E2-14-R1-007,,,RINE2AT & RINATBEN,yes,,,,,0,3,0,0,,found a tall specimen of Asclepias hirtella in full bloom. No signs of monarchs,,no,No,,,,No,no,1 yellow-black beetle,saw a pair of monarchs earlier today (July 16) at Richardson,0,0,0,0,0,0,40 buds damaged by yellow-black beetle,also found small specimen of A. verticillata in bud,,5 or 6 photos on Nikon ending in #681 of RINE1 to depict grassly/sedgy nature (On Nikon),yellow and black scarab like beetle was eating buds when I arrived; this species probably hurt other plants,about 40 buds were already partially consumed by yellow-black beetle,,
4263,CS,397,RINW2001,,,,YES,rinw2001,,,,,,,yes,,,,,0,0,0,1,,"plant hard to find, surrounded by taller forbs (especially saw-toothed sunflowers)",,no,no,,,,,,,,0,,,,,,,,,,,,,
4264,CS,397,accidental row,,,,accidental row,,,,,,,accidental row,,,,,,accidental row,accidental row,accidental row,accidental row,,,,,,,,,,,,,0,,,,,,,,,,,,,
4265,CS,397,RINW2003,,,,YES,003,,no,,"yes, on July 6, 2014",RIN-W2-14-R2-003,,yes,,,,,4,0,0,3,,,,no,yes; 1 A. tuberosa 1.2m SW,,,,,,,,0,,,,,,,,,,,,,
4266,CS,397,RINW2004,,,,YES,004,,,,,,,yes,,,,,3,0,0,5,,two smallest stems are dead and dried out,,unk,unk,,,,,,,,0,,,,,,,,,,,,,
4267,CS,397,RINW2005,,,,YES,005,,,,,,not there. Searched lowland swale around trimble pt.,"tried, but could not find",,,,,0,0,0,0,,,,no,no,,,,,,,,0,,,,,,,,,,,,,
4268,CS,397,RINW2007,,,,YES,007,,,,,,not there. Searched lowland swale around trimble pt.,"tried, but could not find",,,,,0,0,0,0,,"lots of tall forbs, smooth sumac, and signs of  dodder having strangled forbs last rear",,no,no,,,,,,,,0,,,,,,,,,,,,,
4269,CS,397,accidental row,,,,accidental row,accidental row,,,,,,accidental row,,,,,,accidental row,accidental row,accidental row,accidental row,,,,,,,,,,,,,0,,,,,,,,,,,,,
4270,CS,397,RINW2003,,,06-Jul-14,YES,003,,"YES, on June 23rd, 2014",,NO,RIN-W2-14-R1-003,REVISIT of  7/6/14,yes,,,,,2,2,0,3,,no evidence of herbivory and no axillary shoots,,yes; One A. tuberosa with 1 flowering stem is 90cm to SSW,yes; one,,,1 great spangled,no,,,,0,,,,0,,,,,,,,,
4271,CT,398,RINW2002,,,,YES,002,,no,,no,,"Could not find plant; searched for 10min at GPS point; tracks from massive tires are within 10"" of GPS point",yes,,,,,0,0,0,0,,,,no,unk,,,,no (could not find plant!),,,,,,,,,,,,,,,,,
4272,CT,398,RINW2026,,,,YES,026,,no,,no,,,yes,,,,,2,2,0,1,,"stem not blooming this year, appears to have been bitten off by mammal; that stem has plant's only axillary shoot",,,no,,,,no,,2 small native bees,,1,0,1,,1,0,appears to have suffered mammal herbiv,,,,,,,
4273,CT,398,RINW2028,,,,YES,028,,no,,no,,,yes,,,,,0,3,0,1,,"stem not blooming this year, appears to have been bitten off by mammal; that stem has plant's only axillary shoot; perhaps that stem tip atrophied and fell off?",,,no,,,,no,,1 small native bee,,1,0,1,,1,0,appears to have suffered mammal herbiv,,,,,,,
4274,CT,398,RINW2029,,,,YES,029,,no,,no,,,yes,,,,,1,0,0,0,,no evidence of mammal herbivory; no axillary shoots,,,no,,,,no,,,,0,,,,0,0,NONE,,,,,,,
4275,CU,399,PYSN1001,,,,YES,PYSN1001,,,,,,Could not find,"yes, either trimble",,,,,0,0,0,0,0,,,,no,,,,,,,,,,,,,,,,,,,,,
4276,Accidental row,399,Accidental row,,,,Accidental row,Accidental row,,,,,,Accidental row,Accidental row,,,,,Accidental row,Accidental row,Accidental row,Accidental row,Accidental row,,,,,,,,,,,,,,,,,,,,,,,,,
4277,CU,399,PYSN1004,,,,YES,N1104,,,,,,,"yes, either trimble",,,,,1,0,0,1,0,"tiny buds, count again later if you have time",,no,"A. tuberosa 1.5m to NE, which has 2 stems, each stem having hundreds of buds and/or flowers",no,1 buckbrush 95cm to N,no,no,no,no,,0,0,0,0,0,0,,dense fescue litter and standing dead,,,,,,
4278,CU,399,PYSN1006,,,,YES,N1106,,,,,,,"yes, either trimble",,,,,6,0,0,0,0,,,,no,"yes, mild",no,no,"yes; three second instar monarch larvae, one on each of the stems, all three are eating flower buds (and were somewhat hidden in the cluster of buds); all three stems are the most advanced phenologically for this plant (all have a few red tipped buds)",no,no,,0,0,0,0,0,0,,,,,,,,
4279,CU,399,PYSN1021,,,,YES,N1121,,,,,,,"yes, either trimble",,,,,1,0,1,0,4,,,,no,no,no,no,no,no,no,"plant is surrounded by very dense tall growth and fescue, and plant appears to have been trampled",1,1,1,0,1,0,,,,,,,,
4280,CU,399,PYSN1022,,,,YES,N1122,,,,,,,"yes, either trimble",,,,,0,2,0,0,1,,,,no,no,6 buckbrush,no,no,no,no,,0,0,0,0,0,0,can't tell what killed the black dead : fescue shade or cattle,"fescue is very tall, but not as dense as with PYSN1021",,,,,,
4281,Accidental row,400,Accidental row,,,,Accidental row,Accidental row,Accidental row,,,,,Accidental row,,,,,,Accidental row,Accidental row,Accidental row,Accidental row,,,,,,,,,,,,,,,,,,,,,,,,,,
4282,CV,400,PYSN1002,,,,YES,002,,,,,,(this plant already included in 399 CU),,,,,,2,0,0,0,,,,,no,"yes, moderate",1 multi-floral rose,no,no,no,no,,2,2,2,0,4,0,,"fescue is very tall, but not as dense as with PYSN1021",,,,,,
4283,CV,400,Accidental row,,,,Accidental row,Accidental row,,,,,,Accidental row,,,,,,,,,Accidental row,,,,,,,,,,,,,,,,,,,,,,,,,,
4284,CV,400,Accidental row,,,,Accidental row,Accidental row,,,,,,Accidental row,,,,,,,,,Accidental row,,,,,,,,,,,,,,,,,,,,,,,,,,
4285,CV,400,Accidental row,,,,Accidental row,Accidental row,,,,,,Accidental row,,,,,,,,,Accidental row,,,,,,,,,,,,,,,,,,,,,,,,,,
4286,CV,400,Accidental row,,,,Accidental row,Accidental row,,,,,,Accidental row,,,,,,,,,Accidental row,,,,,,,,,,,,,,,,,,,,,,,,,,
4287,CQ,395,RINW1033,,,,YES,W1033,,no,,no,,,EEOB ; RINATBEN,,,,,0,7,0,3,,,,no,no,,,no,no,presum no,,,,,,,,,will probably be completely crushed by back hoe soon; plant was very badly crushed; only one stem still allowed to bloom (other flowers crushed),"though plant was crushed, I found flowers or buds on 5 stems and think two others had them",,,,,,
4288,CQ,395,RINW1097,,,,YES,097,,no,,no,,,EEOB,,,,,0,0,0,2,,,,no,no,,,no,no,presum no,,,,,,,0,,none of the stems have axillary shoots,1 A. tuberosa plant 2.4m to W that has 2 stems and that had 15 flowers total,"1217, 1218 on Ray's iPhone",,,,,
4289,CQ,395,RINW1106,,,,YES,106,,no,,no,,,EEOB,,,,,1,0,0,0,,,,no,no,,,no,no,presum no,,,,,,,0,,none of the stems had axillary shoots; no sign of mammal herbivory,,,,,,,
4290,CQ,395,RINW1120,,,,YES,120,,no,,no,,,EEOB,,,,,0,1,0,0,1,,,no,no,,,no,no,presum no,,,,,,1,1,0,"no sign of mammal herbivory; stem has a very large axillary shoot that began 2"" off the ground even though no evidence of mammal herbivory","original shoot is in late full, axillary shoot is in bud",,,,,,
4291,CW,401,PYSN1031,,,,YES,N1131,,,,,,,either trimble,,,,,0,1,0,0,,,,,,no,5 buckbrush,yes; 1 tiger swallowtail nectaring,yes; 1 monarch egg on bud,no,yes; 1 native bee,"three very small stems with no flowers 10cm W of this plant; 1 robust plant with 2 flowering stems 1.25m to W, which has 2 second instar monarch larvae",0,0,0,0,0,0,,in dense cover of fescue and litter,,,,,,
4292,CW,401,PYSN1034,,,,YES,N1134,,,,,,,either trimble,,,,,0,4,1,6,,,,,,no,1 elm,no,no,no,yes; 1 honey bee,plant with 2 stems that will not flower this year is 50cm to W,9,4,6,1,8,1,the one unbit stem with axillary shoots was possible trampled; has scar on stem,,,,,,,
4293,CW,401,PYSN1046,,,,YES,001,,,,,,,either trimble,,,,,0,2,0,0,,,,,no,no,1 buckbrush,yes,no,no,no,,2,2,2,0,6,0,,,,,,,,
4294,CW,401,PYSN1047,,,,YES,003,,,,,,,either trimble,,,,,1,1,4,2,,,,,no,no,"1 buckbrush, 2 blackberry, 1 elm sapling",no,yes; 1 monarch egg on bud,no,no,,5,2,4,0,4,0,"one of the stems ""done"" flowering has died, and its flowers might not have produced nectar",,,,,,,
4295,CW,401,PYSN1048,,,,YES,004,,,,,,,either trimble,,,,,0,0,2,2,,,,,no,no,6 buckbrush,no,no,no,no,,2,0,0,0,0,0,,,,,,,,
4296,CX,402,PYSN2002,,,,YES,PYSN2002,,,,,,,either trimble,,,,,14,0,0,1,1,,,,no,yes (mod.),0,no,no,no,no,,14,12,12,0,35,1,"most bites are 12"" off the ground; stems bitten at that height iff ground usually produced multiple axillary shoots","stem C has 5 axillary shoots, 4 of which have buds",,,,,,
4297,CX,402,PYSN2001,,,,YES,PYSN2001,,,,,,,either trimble,,,,,2,0,0,1,,,,,no,no,8 Cornus,no,no,no,no,now protected from cattle by two barbed wire fences; very difficult for cattle to reach it; plant should be treated as if it were in a pasture without cattle,0,0,0,0,0,0,,,,,,,,
4298,CX,402,PYSN3-201,,,,YES,201,,,,,,"this is ""the plant on cliff at NE corner of pond""",either trimble,,,,,3,3,0,2,,"plant now based on the plunging cliff face, and stems all hang down",,1 A. tuberosa with 1 stem in bud only 60cm to W,,yes,0,yes; bronze copper nectaring at this plant (I took multiple shots on my Nikon in flower mode),no,no,no,,4,2,2,1,9,0,,# bit stems flower this year and # bit stems w axillary are same stems,,,,,,
4299,CX,402,PYSN3-202,,,,YES,202,,,,,,,either trimble,,,,,2,1,1,0,,,,,no,yes (mild),0,no,no,no,no,,3,3,3,0,4,1,"bites are at 1-2"" off ground; plant sent out axillary shoots from just below the bites",,,,,,,
4300,CX,402,PYSN3-203,,,,YES,203,,,,,,now on cliff face,either trimble,,,,,2,2,0,8,1,,,,no,yes (very mild),0,no,yes; 1 white monarch egg on fresh leaf that subtends the bud cluster of stem C,no,no,,11,3,7,0,8,2,"most bites occurred low on the stems, presumably giving the plant time to send out axillary shoots",,,,,,,
4301,CY,403,PYSS1001,,,,YES,PYSS1001,,,,,,,EEOB,,,,,2,0,0,0,,try to return for better bud count (some are tiny and green),,"tiny (5"" tall) A. tuberosa seedling only 40cm to SSE",,"yes, partial lawn",0,no,no,no,no,,2,2,2,0,3,,"all stems were bitten 3"" or lower off the ground (giving the plant lots of time to send out axillary shoots)",,,,,,,
4302,CY,403,PYSS2001,,,,YES,PYS 2001,,,,,,,EEOB,,,,,0,0,0,1,,,,,no,"yes, moderate lawn",1 (.8m west of osage orange),no,no,no,no,,4,0,3,0,6,,"stem was bitten 16cm from ground, looks terrible. The axillary shoots are weak and short (~6cm long)",,,,,,,
4303,CY,403,PYSS2002,,,,YES,S2002,,,,,,in west patch (change to 2012 data code?),EEOB,,,,,4,0,0,0,,this plant is actually located in W patch by 30m (but was seen from transect S2),,,no,no,7 buckbrush,no,"yes; 4 monarch eggs, 1 for each stem, each one on underside of leaf between 1/2"" and 2"" below bud cluster",no,no,,0,,,0,0,,,,,,,,,
4304,CY,403,PYSS2003,,,,YES,S2003,,,,,,,EEOB,,,,,0,1,0,4,,,,,no,yes,1 buckbrush,no,no,no,no,,1,0,1,0,2,,"the 3 stems with axillary shoots were bitten less than 3"" from the ground","all 6 axillary shoots have been bitten recently; to my memory, when I was here for round 1 of butterfly sampling on S2, I saw the axillary shoots and they had buds",,,,,,
4305,CZ,404,PYSW2001,,,,YES,PYW2001,,,,,,,EEOB,,,,,3,0,0,1,4,,,,no,no,0,no,2 hatched monarch eggs on bud,no,no,,3,2,1,0,3,,"the one stem not bitten was probably trampled on (from the bruising visible), and sent up two axillary shoots","a minority of buds are tiny, try to return later",,"the brown dead stems appear to have been bitten , but could have simply atrophied and died",,,,
4306,CZ,404,PYSW2002,,,,YES,PYSW2002,,,,,,"plant is truly within West patch this year (good), as it is 6m N of southern disced line. In some years past, this plany may have been on wrong side (south side) of disced line",EEOB,,,,,6,0,0,0,2,,,,no,no,0,no,no,no,no,,2,2,2,0,4,,,buds are tiny; try to return later for more accurate count,,,,,,
4307,DA,405,PYSW1001,,,,YES,PYSW1001,,,,,,,both trimbles,,,,,4,2,0,1,1,,,,no,no,1 buckbrush 99cm away,yes; 1 pearl crescent nectaring at ~15:00 hrs; full sun; 84F; mild wind,yes; 1 monarch egg on flower bud of an axillary shoot; another monarch egg on red tipped flower bud on stem B (another resprout) and large frass (potentially monarch frass); third monarch egg also on red tipped buds of an axillary shoot on stem C,no,yes; 5 small native bees constantly visit plant,,5,4,5,1,15,0,trampling appears to have caused 1 unbitten stem to produce an axillary shoot,,,,,,,
4308,DA,405,accidental row,,,,no,n.a.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4309,DA,405,accidental row,,,,no,n.a.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4310,DA,405,accidental row,,,,no,n.a.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4311,DA,405,accidental row,,,,no,n.a.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4312,DA,405,accidental row,,,,No,,,,,,,,,,,,,,,,,,accidental row,,,,no,,,,,,,0,,,,,,,,,,,,,
4313,DA,405,PYSW1012,,,,YES,012,,,,,,,both trimbles,,,,,0,1,0,1,4,,,,no,no,no,no,no,no,no,,2,1,2,0,10,0,"of the 4 ""dead of the year"" stems, 2 had 100+ buds/flowers each, though quite withered. They were probably disconnected from roots, probably by trampling (lots of hoof action nearby)",2+ total # bitten stems,,,,,,
4314,DB,406,accidental row,,,,no,N.A.,,,,,,,both trimbles,,,,,,,,,,accidental row,,,,,,,,,,,,,,,,,,,,,,,,
4315,DB,406,PYSW1002,,,,YES,PYSW1002,,,,,,,both trimbles,,,,,0,2,1,2,,,,no,12 ~1.2m from W1003,no,0,no,no,no,no,,4,1,3,0,3,2,,,,,,,,
4316,DB,406,PYSW1003,,,,YES,003,,,,,,,both trimbles,,,,,1,2,2,1,,,,no,,no,0,no,no,no,no,,4,2,3,2,"4 bitten, 2 unbitten",1,,,,,,,,
4317,DB,406,PYSW1010,,,,YES,010,,,,,,,both trimbles,,,,,2,0,0,1,,"buds are tiny and green, counts are estimates",,,no,no,0,no,yes; 1 fifth instar monarch larvae feeding on stem A when we arrived,no,no,,0,0,0,0,0,0,monarch has bitten top of stem B or his weight broke stem,,photos 1302-1304 on iPhone,,,,,
4318,DB,406,PYSW1011,,,,YES,011,,,,,,,both trimbles,,,,,1,1,0,4,,,,,no,no,0,no,yes; monarch egg on stem A; frass on stem B and C,no,no,,4,2,3,0,3,0,stem broke just below inflorescence (stem broken at tip),,,,,,,
4319,DB,406,PYSW1017,,,,NO,3m west of 001,,,,,,,both trimbles,,,,,5,0,0,1,,,,,no,no,2 buckbrush,no,maybe frass,no,no,,0,0,0,0,2,0,main stem has nasty open wound (from trampling) which probably caused shoots,,,,,,,
4320,DB,406,accidental row,,,,no,,,,,,,accidental row,both trimbles,,,,,,,,,,accidental row,,,,,,,,,,,,,,,,,,accidental row,,,,,,
4321,DC,407,PYSW1013,,,,YES,013,,,,,,,both trimbles,,,,,0,0,1,3,,,,,no,no,0,no,no,no,no,,3,0,3,0,5,0,,,,,,,,
4322,DC,407,PYSW1014,,,,YES,014,,,,,,Could not find plant,both trimbles,,,,,0,0,0,0,0,Could not find plant; searched for 10min,,,no; 1 Asclep. hirtella approx. 2m to E,no,0,no,no,no,no,could not find plant,,,,,,,,dense fescue cover and litter,,,,,,
4323,DC,407,PYSW1015,,,,YES,015,,,,,,,both trimbles,,,,,2,0,0,0,,,,,no,no,0,no,yes; small monarch frass on each stem; some buds eaten away,no,no,,0,0,0,0,0,0,,,,,,,,
4324,DD,408,AT001,,,,YES,AT001,,,,,,,EEOB,,,,,0,3,0,1,3,haven't seen ANY butterflies on A. tuberosa in the hour I've been in this colony of A. tuberosa,,,no,no,0,no,yes; 5 monarch eggs plus small monarch frass),no,yes; 1 reddish ant on flowers),,3,3,3,0,10,0,can't tell how many of this year's dead stems were bitten,total # bit stems 3+,,,,,,
4325,DD,408,AT003,,,,YES,AT003,,,,,,,EEOB,,,,,2,0,0,0,,,,"there is 1 A. tuberosa (with 1 stem in bud) 35cm to SE (~90 small green buds) and 1 A. tuberosa (1stem, bitten) 35cm to SW",,no,0,no,no,no,no,,2,2,2,0,5,0,"bites are ~9"" off the ground",,,,,,,
4326,DD,408,AT005,,,,YES,AT005,,,,,,,EEOB,,,,,0,0,1,2,,,,,,yes (minor),0,no,no,no,no,,2,0,2,1,4,1,stem that flowered had been trampled but not bitten,,,,,,,
4327,DD,408,AT007,,,,NO,? New file,,,,,,,EEOB,,,,,1,0,0,0,,,,,no,no,0,no,yes (frass),no,no,saw 2 honey bees nectaring at an A. tuberosa 3m to E at 15:45 hours,0,0,0,0,0,0,,,,,,,,
4328,DD,408,AT009,,,,NO,? New file,,,,,,,EEOB,,,,,0,2,0,1,1,,,,no,no,0,no,no,no,no,,3,2,2,0,7,0,,,,,,,,
4329,DD,408,AT010,,,,NO,? New file,,,,,,,EEOB,,,,,0,2,0,2,2,,,,no,no,0,no,yes; 1 egg on 1cm long leaf next to buds on stem A,,,,3,2,3,1,9,0,"bites are ~9"" off the ground",unbitten stem appears to have been trampled,,,,,,
4330,DD,408,AT011,,,,NO,? New file,,,,,,,EEOB,,,,,0,8,0,0,2,,,,no,yes (minor),0,no,no,no,yes; 2 honey bees visiting,,7,7,7,0,12,0,the one unbitten stem is the furthest along in phenology (bloom status 6/7),it appears that at least 1 dead black steem had been bitten,,,,,,
4331,DE,409,PYSS3-101,,,,YES,101,,,,,,,EEOB,,,,,0,0,0,3,,,,,no,yes (patchy),0,no,no,no,no,,2,0,0,0,0,,the bites are 28cm and 26cm off the ground,,,,,,,
4332,DE,409,PYSS3-102,,,,YES,102,,,,,,"now south (by 0.5m) of the disced line, thus did NOT get burned in 2014 (disced line begins 3.5m N of south fence/Missouri border)",EEOB,,,,,2,0,0,0,,plant outside of burn unit,,,no,no,0,no,no,no,no,"buds are tiny, return later for better account if possible",0,0,0,0,0,,,very dense live fescue and litter with little grazing pressure (it is outside of disced line by 0.5m and did not get burned),,,,,,
4333,DE,409,PYSS3-103,,,,YES,103,,,,,,,EEOB,,,,,2,0,0,0,,,,,,no,1 buckbrush 30cm away,no,"yes; 4 monarch eggs total (2 on taller stems - both on young leaves), (2 on shorter stems  - 1 on stem, 1 on young leaves)",no,no,"buds are tiny, return later for better account if possible",0,0,0,0,0,,,,,"the disced burn line (the de facto patch boundary); got moved this past winter, so plants that were formerly in the South patch (and were supposed to get burned this year) are now in the West patch and did not get burned in 2014","therefore, these plant have gone 3 years since fire",,,
4334,DE,409,PYSS3-104,,,,YES,104,,,,,,,EEOB,,,,,1,0,0,0,,,,this plant is less than 1m from plants 105 and 106; ~20cm S,,no,1 buckbrush 80cm SW,no,"yes; 3 monarch eggs, all laid on young leaves within 2cm of flower buds",no,no,"buds are tiny, return later for better account if possible",,,,,,,,failed to collect data on 7/8,,"the disced burn line (the de facto patch boundary); got moved this past winter, so plants that were formerly in the South patch (and were supposed to get burned this year) are now in the West patch and did not get burned in 2014","therefore, these plant have gone 3 years since fire",,,
4335,DE,409,PYSS3-105,,,,YES,105,,,,,,Could not find,EEOB,,,,,0,0,0,0,,,,,,no,1 buckbrush 60 cm S,,,,,,,,,,,,,failed to collect data on 7/8,,"the disced burn line (the de facto patch boundary); got moved this past winter, so plants that were formerly in the South patch (and were supposed to get burned this year) are now in the West patch and did not get burned in 2014","therefore, these plant have gone 3 years since fire",,,
4336,DE,409,PYSS3-106,,,,YES,106,,,,,,Could not find,EEOB,,,,,0,0,0,0,,,,,,no,1 buckbrush 1m away,,,,,,,,,,,,,,,"the disced burn line (the de facto patch boundary); got moved this past winter, so plants that were formerly in the South patch (and were supposed to get burned this year) are now in the West patch and did not get burned in 2014","therefore, these plant have gone 3 years since fire",,,
4337,DF,410,PYSS3-107,,,,YES,107,,,,,,Could not find,EEOB,,,,,0,0,0,0,,,,no,,no,1 buckbrush,,,,,,,,,,,,"lots of litter and live tall fescue, but also lots of sign of cattle (trampling, cowpies). My guess is that these plant were harmed most by cattle trampling but also by dense fescue live cover and litter",,,,,,,
4338,DF,410,PYSS3-108,,,,YES,108,,,,,,Could not find,EEOB,,,,,0,0,0,0,,,,,,no,0,,,,,,,,,,,,"lots of litter and live tall fescue, but also lots of sign of cattle (trampling, cowpies). My guess is that these plant were harmed most by cattle trampling but also by dense fescue live cover and litter",,,,,,,
