PlantNumAuto,TranLetter2,AsclepTransID,PlantID Code from 2012,Name from 2012,Trimb in 2012?,2012 Trimb Pt name,2013 Plant ID Code,Trimbled in 2013?,Visited PREV in 2013?,Code for prev 2013 visit,Visited again in 2013?,Code for later visit,New 2013 ID in Trimble,Comments2,Seen during Dist?,Position,Distance,Direction,StemsBUD,StemsFLOWER,StemsDONE,StemsNOflowers,BloomStatusDist,On Trimble?,Which Trimble?,FileName?,Northing,Easting,TRIMBStemsBUD,TRIMBStemsFLOW,TRIMBStemsDONE,TRIMBStemsNOflow,Comments 3,Photo Exposure,Comments3b,SCValid Bud,SCValid Flor,SCValid Done,SCValid None,SCValid Bloom Status,Comments SCValid
4018,BK,363,,,,,RIN-W1-13-R4-886,,,,,,,,Yes,64.5,23,East,0,1,0,0,full,,,,,,,,,,,,,,,,,,
4019,BK,363,,,,,RIN-W1-13-R4-887,,,,,,,bloom status certain,Yes,64.5,5,East,0,6,0,0,late full,,,,,,,,,,,,,,,,,,
4020,BK,363,,,,,RIN-W1-13-R4-888,,,,,,,bloom status certain,Yes,65,3,East,0,6,0,0,late full,,,,,,,,,,,,,,,,,,
4021,BK,363,,,,,RIN-W1-13-R4-889,,,,,,,,Yes,65.5,15,East,0,3,0,0,late full,,,,,,,,,,,,,,,,,,
4022,BK,363,,,,,RIN-W1-13-R4-899,,,,,,,bloom status certain,Yes,70,12,East,0,1,0,0,full,,,,,,,,,,,,,,,,,,
4023,BK,363,,,,,RIN-W1-13-R4-890,,,,,,,,Yes,66,14,East,0,3,0,0,full,,,,,,,,,,,,,,,,,,
4024,BK,363,,,,,RIN-W1-13-R4-884,,,,,,,,Yes,64,37,East,0,1,0,0,full,,,,,,,,,,,,,,,,,,
4025,BK,363,,,,,RIN-W1-13-R4-892,,,,,,,bloom status certain,Yes,66.5,4,East,0,1,0,0,full,,,,,,,,,,,,,,,,,,
4026,BK,363,,,,,RIN-W1-13-R4-893,,,,,,,bloom status certain,Yes,67,1,East,0,2,0,0,full,,,,,,,,,,,,,,,,,,
4027,BK,363,,,,,RIN-W1-13-R4-894,,,,,,,bloom status certain,Yes,67.5,5,East,0,3,0,0,full,,,,,,,,,,,,,,,,,,
4028,BK,363,,,,,RIN-W1-13-R4-895,,,,,,,,Yes,68,20,East,0,1,0,0,full,,,,,,,,,,,,,,,,,,
4029,BK,363,,,,,RIN-W1-13-R4-896,,,,,,,bloom status certain,Yes,68.5,3,East,0,1,0,0,full,,,,,,,,,,,,,,,,,,
4030,BK,363,,,,,RIN-W1-13-R4-897,,,,,,,bloom status certain,Yes,72,0,East,0,1,0,0,late full,,,,,,,,,,,,,,,,,,
4031,BK,363,,,,,RIN-W1-13-R4-898,,,,,,,watched fantastically fresh female regal fritillary nectar on this at 16:14pm. She flew to plan #890 & nectared there. (bloom status certain),Yes,70,1,East,0,1,0,0,late full,,,,,,,,,,,,,,,,,,
4032,BK,363,,,,,RIN-W1-13-R4-891,,,,,,,,Yes,66,19,East,0,2,0,0,full,,,,,,,,,,,,,,,,,,
4033,BK,363,,,,,RIN-W1-13-R4-900,,,,,,,bloom status certain,Yes,70.5,4,East,0,1,0,0,full,,,,,,,,,,,,,,,,,,
4034,BK,363,,,,,RIN-W1-13-R4-901,,,,,,,bloom status certain,Yes,73,1,East,0,1,0,0,full,,,,,,,,,,,,,,,,,,
4035,BK,363,,,,,RIN-W1-13-R4-902,,,,,,,"""",Yes,75,2,East,0,2,0,0,full,,,,,,,,,,,,,,,,,,
4036,BK,363,,,,,RIN-W1-13-R4-903,,,,,,,"""",Yes,76,2,East,0,1,0,0,full,,,,,,,,,,,,,,,,,,
4037,BK,363,,,,,RIN-W1-13-R4-904,,,,,,,"""",Yes,77,2,East,0,2,0,0,full,,,,,,,,,,,,,,,,,,
4038,BK,363,,,,,RIN-W1-13-R4-905,,,,,,,"""",Yes,78,1,East,0,1,0,0,late full,,,,,,,,,,,,,,,,,,
4039,BK,363,,,,,RIN-W1-13-R4-906,,,,,,,,Yes,77,28,East,0,2,0,0,full,,,,,,,,,,,,,,,,,,
4040,BK,363,,,,,RIN-W1-13-R4-907,,,,,,,"""",Yes,80,1,East,0,1,0,0,full,,,,,,,,,,,,,,,,,,
4041,BK,363,,,,,RIN-W1-13-R4-908,,,,,,,"""",Yes,82,5,East,0,3,0,0,full,,,,,,,,,,,,,,,,,,
4042,BK,363,,,,,RIN-W1-13-R4-909,,,,,,,"""",Yes,85,3,East,0,5,0,0,full,,,,,,,,,,,,,,,,,,
4043,BK,363,,,,,RIN-W1-13-R4-910,,,,,,,"""",Yes,85.5,4,East,0,4,0,0,late full,,,,,,,,,,,,,,,,,,
4044,BK,363,,,,,RIN-W1-13-R4-911,,,,,,,"""",Yes,86,6,East,0,3,0,0,full,,,,,,,,,,,,,,,,,,
4045,BK,363,,,,,RIN-W1-13-R4-912,,,,,,,,Yes,85.5,25,East,0,1,0,0,full,,,,,,,,,,,,,,,,,,
4046,BK,363,,,,,RIN-W1-13-R4-913,,,,,,,,Yes,85.5,68,East,0,2,0,0,full,,,,,,,,,,,,,,,,,,
4047,BK,363,,,,,RIN-W1-13-R4-914,,,,,,,"""",Yes,86.5,0,East,0,2,0,0,late full,,,,,,,,,,,,,,,,,,
4048,BK,363,,,,,RIN-W1-13-R4-915,,,,,,,"""",Yes,86.5,5,East,0,1,0,0,late full,,,,,,,,,,,,,,,,,,
4049,BK,363,,,,,RIN-W1-13-R4-916,,,,,,,"""",Yes,86.5,6,East,0,2,0,0,full,,,,,,,,,,,,,,,,,,
4050,BK,363,,,,,RIN-W1-13-R4-917,,,,,,,"""",Yes,87.5,4,East,0,2,0,0,late,,,,,,,,,,,,,,,,,,
4051,BK,363,,,,,RIN-W1-13-R4-918,,,,,,,"""",Yes,88,8,East,0,1,0,0,full,,,,,,,,,,,,,,,,,,
4052,BK,363,,,,,RIN-W1-13-R4-919,,,,,,,"""",Yes,88,15,East,0,1,0,0,full,,,,,,,,,,,,,,,,,,
4053,BK,363,,,,,RIN-W1-13-R4-920,,,,,,,"""",Yes,89,5,East,0,2,0,0,late full,,,,,,,,,,,,,,,,,,
4054,BK,363,,,,,RIN-W1-13-R4-921,,,,,,,"""",Yes,89.5,9,East,0,1,0,0,full,,,,,,,,,,,,,,,,,,
4055,BK,363,,,,,RIN-W1-13-R4-922,,,,,,,"""",Yes,89.5,9,East,0,2,0,0,full,,,,,,,,,,,,,,,,,,
4056,BK,363,,,,,RIN-W1-13-R4-923,,,,,,,"""",Yes,90,2,East,0,3,0,0,late full,,,,,,,,,,,,,,,,,,
4057,BK,363,,,,,RIN-W1-13-R4-924,,,,,,,on Echinacea Ridge,Yes,90,92,East,0,2,0,0,full,,,,,,,,,,,,,,,,,,
4058,BK,363,,,,,RIN-W1-13-R4-925,,,,,,,hard to see,Yes,90.5,2,East,0,1,0,0,late,,,,,,,,,,,,,,,,,,
4059,BK,363,,,,,RIN-W1-13-R4-926,,,,,,,"""",Yes,90.5,5,East,0,1,0,0,full,,,,,,,,,,,,,,,,,,
4060,BK,363,,,,,RIN-W1-13-R4-927,,,,,,,"""",Yes,90.5,6,East,0,3,0,0,full,,,,,,,,,,,,,,,,,,
4061,BK,363,,,,,RIN-W1-13-R4-928,,,,,,,"""",Yes,90.5,8,East,0,1,0,0,full,,,,,,,,,,,,,,,,,,
4062,BK,363,,,,,RIN-W1-13-R4-929,,,,,,,"""",Yes,90.5,4,East,0,2,0,0,late full,,,,,,,,,,,,,,,,,,
4063,BK,363,,,,,RIN-W1-13-R4-930,,,,,,,"""",Yes,91,5,East,0,1,0,0,late,,,,,,,,,,,,,,,,,,
4064,BK,363,,,,,RIN-W1-13-R4-931,,,,,,,"""",Yes,91,5,East,0,1,0,0,full,,,,,,,,,,,,,,,,,,
4065,BK,363,,,,,RIN-W1-13-R4-932,,,,,,,"""",Yes,92,8,East,0,3,0,0,full,,,,,,,,,,,,,,,,,,
4066,BK,363,,,,,RIN-W1-13-R4-933,,,,,,,,Yes,92,90,East,0,2,0,0,full,,,,,,,,,,,,,,,,,,
4067,BK,363,,,,,RIN-W1-13-R4-934,,,,,,,,Yes,92.5,9,East,0,2,0,0,late full,,,,,,,,,,,,,,,,,,
4068,BK,363,,,,,RIN-W1-13-R4-935,,,,,,,,Yes,92.5,8,East,0,1,0,0,late full,,,,,,,,,,,,,,,,,,
4069,BK,363,,,,,RIN-W1-13-R4-936,,,,,,,,Yes,92.5,5,East,0,1,0,0,late full,,,,,,,,,,,,,,,,,,
4070,BK,363,,,,,RIN-W1-13-R4-937,,,,,,,"""",Yes,93,3,East,0,2,0,0,late full,,,,,,,,,,,,,,,,,,
4071,BK,363,,,,,RIN-W1-13-R4-938,,,,,,,"""",Yes,93.5,6,East,0,2,0,0,full,,,,,,,,,,,,,,,,,,
4072,BK,363,,,,,RIN-W1-13-R4-939,,,,,,,"""",Yes,93.5,8,East,0,1,0,0,full,,,,,,,,,,,,,,,,,,
4073,BK,363,,,,,RIN-W1-13-R4-940,,,,,,,"""",Yes,94,9,East,0,1,0,0,full,,,,,,,,,,,,,,,,,,
4074,BK,363,,,,,RIN-W1-13-R4-941,,,,,,,,Yes,93,21,East,0,7,0,0,full,,,,,,,,,,,,,,,,,,
4075,BK,363,,,,,RIN-W1-13-R4-942,,,,,,,"""",Yes,95,7,East,0,1,0,0,late,,,,,,,,,,,,,,,,,,
4076,BK,363,,,,,RIN-W1-13-R4-943,,,,,,,"""",Yes,95,5,East,0,2,0,0,late full,,,,,,,,,,,,,,,,,,
4077,BK,363,,,,,RIN-W1-13-R4-944,,,,,,,,Yes,95,13,East,0,1,0,0,full,,,,,,,,,,,,,,,,,,
4078,BK,363,,,,,RIN-W1-13-R4-945,,,,,,,"""",Yes,95.5,7,East,0,1,0,0,full,,,,,,,,,,,,,,,,,,
4079,BK,363,,,,,RIN-W1-13-R4-946,,,,,,,on Echinacea Ridge,Yes,96,88,East,0,8,0,0,full,,,,,,,,,,,,,,,,,,
4080,BK,363,,,,,RIN-W1-13-R4-947,,,,,,,"""",Yes,96,8,East,0,3,0,0,full,,,,,,,,,,,,,,,,,,
4081,BK,363,,,,,RIN-W1-13-R4-948,,,,,,,"""",Yes,96.5,8,East,0,1,0,0,full,,,,,,,,,,,,,,,,,,
4082,BK,363,,,,,RIN-W1-13-R4-949,,,,,,,"""",Yes,97,8,East,0,2,0,0,full,,,,,,,,,,,,,,,,,,
4083,BK,363,,,,,RIN-W1-13-R4-950,,,,,,,"""",Yes,98.5,11,East,0,1,0,0,full,,,,,,,,,,,,,,,,,,
4084,BK,363,,,,,RIN-W1-13-R4-951,,,,,,,"""",Yes,99,16,East,0,1,0,0,full,,,,,,,,,,,,,,,,,,
4085,BK,363,,,,,RIN-W1-13-R4-952,,,,,,,"""",Yes,99,12,East,0,2,0,0,full,,,,,,,,,,,,,,,,,,
4086,BK,363,,,,,RIN-W1-13-R4-953,,,,,,,"""",Yes,99.5,21,East,0,3,0,0,full,,,,,,,,,,,,,,,,,,
4087,BL,364,,RINW2029,,,RIN-W2-13-R1-001,Y,,,,,,,,,,,0,,,,,Yes,both,RINW2AT,,,0,0,0,2,might make buds later,,,,,,,,
4088,BL,364,,RINW2028,,,RIN-W2-13-R1-002,Y,,,,,,,,,,,0,,,,,Yes,both,RINW2AT,,,0,1,0,0,,,,,,,,,
4089,BL,364,,RINW2026,,,RIN-W2-13-R1-003,Y,,,,,,,,,,,0,,,,,Yes,both,RINW2AT,,,1,2,0,0,,,,,,,,,
4090,BL,364,,RINW2004,,,RIN-W2-13-R1-004,Y,,,,,,,,,,,0,,,,,Yes,both,RINW2AT,,,0,5,0,0,,,,,,,,,
4091,BL,364,,RINW2003,,,RIN-W2-13-R1-005,Y,,,,,,,,,,,0,,,,,Yes,both,RINW2AT,,,0,5,0,0,"two pearl cresents nectaring on it at 4:29, & 1 clouded sulphur held by crab spider!!! (crab spider located on longest stem). Plus small frass of orange furry larva",,,,,,,,
4092,BL,364,,RINW2007,,,RIN-W2-13-R1-006,Y,,,,,,,,,,,0,,,,,Yes,both,RINW2AT,,,2,0,0,1,,,,,,,,,
4093,BL,364,,RINW2005,,,RIN-W2-13-R1-007,Y,,,,,,,,,,,0,,,,,Yes,both,RINW2AT,,,0,2,0,0,,,,,,,,,
4094,BL,364,,RINW2001,,,RIN-W2-13-R1-008,Y,,,,,,,,,,,0,,,,,Yes,both,RINW2AT,,,0,1,0,0,,,,,,,,,
4095,BL,364,,RINW2002,,,RIN-W2-13-R1-009,Y,,,,,,,,,,,0,,,,,Yes,both,RINW2AT,,,0,2,0,0,large holes in shorter stem accompanied by brown tissue inside stem,,,,,,,,
4096,BM,365,,,,,RIN-W2-13-R2-001,,,,,,,,Yes,.5,53,East,0,8,0,0,full,,,,,,,,,,,,,0,6,0,0,,
4097,BM,365,,,,,RIN-W2-13-R2-002,,,,,,,bloom status certain,Yes,1,2,East,0,1,0,0,late full,,,,,,,,,,,,,0,1,0,0,late full,
4098,BM,365,,,,,RIN-W2-13-R2-003,,,,,,,,Yes,3,42,East,0,3,0,0,full,,,,,,,,,,,,,0,3,0,0,late full,
4099,BM,365,,,,,RIN-W2-13-R2-004,,,,,,,bloom status certain,Yes,3.5,1,East,0,1,0,0,full,,,,,,,,,,,,,,,,,,
4100,BM,365,,,,,RIN-W2-13-R2-005,,,,,,,1 pearl cresent nectaring (bloom status certain),Yes,5,0,East,0,1,0,0,full,,,,,,,,,,,,,,,,,,
4101,BM,365,,,,,RIN-W2-13-R2-006,,,,,,,,Yes,5,74,East,0,5,0,0,full,,,,,,,,,,,,,0,5,0,0,late full,
4102,BM,365,,,,,RIN-W2-13-R2-007,,,,,,,1 pearl nectaring,Yes,8,4,East,0,1,0,0,full,,,,,,,,,,,,,,,,,,
4103,BM,365,,,,,RIN-W2-13-R2-008,,,,,,,bloom status certain,Yes,15,3,East,0,5,0,0,late full,,,,,,,,,,,,,,,,,,
4104,BM,365,,,,,RIN-W2-13-R2-009,,,,,,,,Yes,16,53,East,0,4,0,0,late full,,,,,,,,,,,,,0,5,0,0,late full,"Saw 1 milkweed with 2 flowering stems in late bloom one 1 SW of plant 009; I did not see that plant during transect (evidence of how bloom status affects detectability).1 pearl crescent nectaring on this plant, and one crab spider on plant"
4105,BM,365,,,,,RIN-W2-13-R2-010,,,,,,,,Yes,19,40,East,0,5,0,0,late full,,,,,,,,,,,,,0,5,0,0,"late full, late full, late",
4106,BM,365,,,,,RIN-W2-13-R2-011,,,,,,,,Yes,26,20,East,0,3,0,0,full,,,,,,,,,,,,,0,2,0,0,"full, late full",two pearls nectaring
4107,BM,365,,,,,RIN-W2-13-R2-012,,,,,,,,Yes,27.5,17,East,0,2,0,0,full,,,,,,,,,,,,,0,2,0,0,full,
4108,BM,365,,,,,RIN-W2-13-R2-013,,,,,,,,Yes,31,11,East,0,1,0,0,full,,,,,,,,,,,,,0,1,0,0,full,
4109,BM,365,,,,,RIN-W2-13-R2-014,,,,,,,2 pearl nectaring,Yes,41.5,16,East,0,1,0,0,full,,,,,,,,,,,,,,,,,,
4110,BM,365,,,,,RIN-W2-13-R2-015,,,,,,,bloom status certain,Yes,42,21,East,0,2,0,0,late,,,,,,,,,,,,,,,,,,
4111,BM,365,,,,,RIN-W2-13-R2-016,,,,,,,,Yes,62.5,41,East,0,3,0,0,full,,,,,,,,,,,,,,,,,,
4112,BM,365,,,,,RIN-W2-13-R2-017,,,,,,,,Yes,68,36,East,0,5,0,0,full,,,,,,,,,,,,,,,,,,
4113,BM,365,,,,,RIN-W2-13-R2-018,,,,,,,,Yes,69,36,East,0,1,0,0,full,,,,,,,,,,,,,,,,,,
4114,BM,365,,,,,RIN-W2-13-R2-019,,,,,,,,Yes,73,38,East,0,2,0,0,full,,,,,,,,,,,,,,,,,,
4115,BM,365,,,,,RIN-W2-13-R2-020,,,,,,,huge # of flowers,Yes,86,17,East,0,1,0,0,full,,,,,,,,,,,,,,,,,,
4116,BM,365,,,,,RIN-W2-13-R2-021,,,,,,,1 pearl cresent,Yes,89,27,East,0,2,0,0,full,,,,,,,,,,,,,,,,,,
4117,BM,365,,,,,RIN-W2-13-R2-022,,,,,,,,Yes,91.5,29,East,0,3,0,0,full,,,,,,,,,,,,,,,,,,
4118,BM,365,,,,,RIN-W2-13-R2-023,,,,,,,,Yes,97.5,17,East,0,1,0,0,full,,,,,,,,,,,,,,,,,,
4119,BM,365,,,,,RIN-W2-13-R2-024,,,,,,,,Yes,99.5,25,East,0,1,0,0,full,,,,,,,,,,,,,,,,,,
4120,BM,365,,,,,RIN-W2-13-R2-025,,,,,,,,Yes,96.4,1,East,2,0,0,0,in bud,,,,,,,,,,,,,,,,,,
4121,BM,365,,,,,RIN-W2-13-R2-026,,,,,,,,Yes,77,4,West,0,2,0,0,full,,,,,,,,,,,,,,,,,,
4122,BM,365,,,,,RIN-W2-13-R2-027,,,,,,,bloom status certain,Yes,31.5,3,West,0,1,0,0,full,,,,,,,,,,,,,,,,,,
4123,BM,365,,,,,RIN-W2-13-R2-028,,,,,,,,Yes,25.5,5,West,1,0,0,0,in bud,,,,,,,,,,,,,,,,,,
4124,BM,365,,,,,RIN-W2-13-R2-029,,,,,,,,Yes,25.5,7,West,0,1,0,0,full,,,,,,,,,,,,,,,,,,
4125,BM,365,,,,,RIN-W2-13-R2-030,,,,,,,"2 pearl cresents nectaring, bloom status certain",Yes,23.6,3,West,0,4,0,0,full,,,,,,,,,,,,,,,,,,
4126,BM,365,,,,,RIN-W2-13-R2-031,,,,,,,bloom status certain,Yes,23.5,6,West,0,3,0,0,full,,,,,,,,,,,,,,,,,,
4127,BM,365,,,,,RIN-W2-13-R2-032,,,,,,,"early, bloom status certain",Yes,22,2,West,0,2,0,0,full,,,,,,,,,,,,,,,,,,
4128,BM,365,,,,,RIN-W2-13-R2-033,,,,,,,"""",Yes,21,4,West,0,1,0,0,full,,,,,,,,,,,,,,,,,,
4129,BM,365,,,,,RIN-W2-13-R2-034,,,,,,,"""",Yes,20.5,3,West,0,1,0,0,full,,,,,,,,,,,,,,,,,,
4130,BM,365,,,,,RIN-W2-13-R2-035,,,,,,,"""",Yes,20,0,West,0,1,0,0,full,,,,,,,,,,,,,,,,,,
4131,BM,365,,,,,RIN-W2-13-R2-036,,,,,,,"3 pearl cresents nectaring, plus 1 dead pearl cresent held by a crab spider, bloom status certain",Yes,19,0,West,0,1,0,0,full,,,,,,,,,,,,,,,,,,
4132,BM,365,,,,,RIN-W2-13-R2-037,,,,,,,bloom status certain,Yes,12,4,West,0,2,0,0,full,,,,,,,,,,,,,,,,,,
4133,BM,365,,,,,RIN-W2-13-R2-038,,,,,,,"1 coral hairstreak nectaring, bloom status certain",Yes,10.5,1,West,0,3,0,0,full,,,,,,,,,,,,,,,,,,
4134,BM,365,,,,,RIN-W2-13-R2-039,,,,,,,,Yes,8.5,8,West,0,1,0,0,full,,,,,,,,,,,,,,,,,,
4135,BM,365,,,,,RIN-W2-13-R2-040,,,,,,,,Yes,14.5,19,West,0,2,0,0,early full,,,,,,,,,,,,,,,,,,
4136,BM,365,,,,,RIN-W2-13-R2-041,,,,,,,,Yes,4,3,West,0,2,0,0,full,,,,,,,,,,,,,,,,,,
4137,BO,367,NONE,NONE,NO,NONE,RIS-C1-13-R2-001,YES,,,,,201,New discovery of 2013,Yes,44,160,West,0,1,0,0,,Yes,??,RIS2013AT,,,0,1,0,0,New discovery of 2013,,1 pearl crescent nectaring when Trimbled,,,,,,
4138,BO,367,RISC1002,RISC1002,YES,RISC1002(??),RIS-C1-13-R2-002,YES,yes,RIS-C1-13-R1-002,no,,N.A.,2nd visit of 2013; prev. visited on 6/30/2013,No,,,,0,,,,,Yes,??,risc1at,,,3,0,0,0,buds still very green but countable,,,,,,,,
4139,BO,367,NONE,NONE,NO,NONE,RIS-C1-13-R2-003,YES,,,,,202,New discovery of 2013,No,,,,0,,,,,Yes,??,RIS2013AT,,,1,0,0,0,,,,,,,,,
4140,BP,368,RISC2002,,YES,RISC2002 (?),RIS-C2-13-R2-001,YES,yes,RIS-C2-13-R1-003,no,,NO,first visited 6/30,,,,,0,,,,,Yes,,RISC2AT,,,5,0,0,0,,,,,,,,,
4141,BP,368,RISC2003,,YES,RISC2003  (?),RIS-C2-13-R2-002,YES,yes,RIS-C2-13-R1-004,no,,no,stems are very short and extremely frail; they were hidden under dense standing dead veg.,,,,,0,,,,,Yes,,RISC2AT,,,0,0,0,6,,1332-1341 on Anna's camera,,,,,,,
4142,BP,368,RISC2005,,YES,RISC2005  (?),RIS-C2-13-R2-003,Yes,yes,RIS-C2-13-R1-006,no,,no,,,,,,0,,,,,Yes,,RISC2AT,,,1,3,0,0,,,,,,,,,
4143,accidental row,368,,,,,accidental row,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
4144,accidental row,368,,,,,accidental row,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
4145,BQ,369,RISS3-201,,YES,201; RISS1002 in risatben,RIS-S3-13-R1-001,YES,yes,RIS-S1-13-R1-006,,,NO,FIRST VISIT OF YEAR,No,,,,0,,,,,Yes,,atrissouthlate,,,0,5,0,0,two pearl crescents nectaring,,,,,,,,
4146,BQ,369,RISS3-202,,YES,202; RISS1001 in risatben,RIS-S3-13-R1-002,YES,yes,RIS-S1-13-R1-007,,,NO,FIRST VISIT OF YEAR,No,,,,0,,,,,Yes,,atrissouthlate,,,0,3,0,0,,,,,,,,,
4147,BQ,369,RISS3-203,,YES,203,RIS-S3-13-R1-003,YES,no,,,,N,FIRST VISIT OF YEAR,No,,,,0,,,,,Yes,,atrissouthlate,,,0,0,0,0,"**MISSING!! Grazing lawns are there and large, old cowpie is at trimble point.",,,,,,,,
4148,BQ,369,RISS3-204,,YES,204,RIS-S3-13-R1-004,YES,no,,,,N,FIRST VISIT OF YEAR,No,,,,0,,,,,Yes,,atrissouthlate,,,0,1,0,1,1 pearl crescent nectaring,,,,,,,,
4149,BQ,369,RISS3-205,,YES,205,RIS-S3-13-R1-005,YES,no,,,,N,FIRST VISIT OF YEAR,No,,,,0,,,,,Yes,,atrissouthlate,,,1,0,0,0,,,,,,,,,
4150,BR,370,RINS2004,,yes,RINS2004(?),RIN-S2-13-R2-001,YES,yes,RIN-S2-13-R1-009,,,,"REVISIT (first 2013 visit was 7/2); on earlier visit, plant had 2013 plant ID code of RIN-S2-13-R1-009",,,,,0,,,,,Yes,,rins2at,,,0,11,0,0,Don't know why we revisited this plant,,,,,,,,
4151,BS,371,LTRC2008,,yes,008,LTR-C2-13-R2-001,Y,yes,LTR-C2-13-R1-020,no,,,first visit of 2013 was 7/3,No,,,,0,,,,,Yes,,LTRATBEN,,,1,2,0,1,revisited to get bud counts on stem c,,,,,,,,
4152,BS,371,LTRC2002,,yes,LTRC2002 (?),LTR-C2-13-R2-002,Y,yes,LTR-C2-13-R1-016,no,,,first visit of 2013 was 7/3,No,,,,0,,,,,Yes,,LTRATBEN,,,1,0,0,0,,,,,,,,,
4153,BS,371,LTRC2009,,yes,large AT near S fence,LTR-C2-13-R2-003,Y,No (except for photos),,no,,,Multiple visits to this plant in 2012 and 2013,No,,,,0,,,,,Yes,,LTRATBEN,,,0,4,0,1,My favorite milkweed ever!!,,Plant also bears remains of 2 stems that died this summer (possibly trampled many weeks ago),,,,,,
4154,BT,372,PYNN1003,,yes,?,PYN-N1-13-R2-001,Y,yes,PYN-N1-13-R1-032,no,,,first 2013 visit was 7/3,,,,,0,,,,,Yes,,PYNATBEN,,,0,2,0,0,,,use data from previous survey for bud and flower counts,,,,,,
4155,BT,372,PYNN1002,,yes,?,PYN-N1-13-R2-002,Y,yes,PYN-N1-13-R1-031,no,,,first 2013 visit was 7/3,,,,,0,,,,,Yes,,PYNATBEN,,,0,1,0,0,,,use data from previous survey for bud and flower counts,,,,,,
4156,BT,372,PYNN1001,,yes,?,PYN-N1-13-R2-003,Y,yes,PYN-N1-13-R1-033,no,,,first 2013 visit was 7/3,,,,,0,,,,,Yes,,PYNATBEN,,,0,1,1,0,"*a bfly milkweed 75cm to ESE of this plant has 2 stems, in early bloom, and one in early full",,use data from previous survey for bud and flower counts,,,,,,
4157,BT,372,PYNN1004,,yes,?,PYN-N1-13-R2-004,Y,yes,PYN-N1-13-R1-030,no,,,first 2013 visit was 7/3,,,,,0,,,,,Yes,,PYNATBEN,,,0,2,0,0,,,use data from previous survey for bud and flower counts,,,,,,
4158,BU,373,PYNW2001,,YES,PYNW2AT001,PYN-W2-13-R2-001,y,YES,PYN-W2-13-R1-005,NO,,,first 2013 visit was 7/4,No,,,,0,,,,,Yes,,PYNW2AT,,,2,0,0,0,,,,,,,,,
4159,BU,373,PYNW2003,,YES,003,PYN-W2-13-R2-002,y,YES,PYN-W2-13-R1-006,NO,,,first 2013 visit was 7/4,No,,,,0,,,,,Yes,,PYNW2AT,,,5,0,0,0,,,,,,,,,
4160,BU,373,PYNW2006,,YES,006,PYN-W2-13-R2-003,y,YES,PYN-W2-13-R1-011,NO,,,first 2013 visit was 7/4,No,,,,0,,,,,Yes,,PYNW2AT,,,2,3,0,0,,,,,,,,,
4161,BU,373,PYNW2007,,YES,007,PYN-W2-13-R2-004,y,YES,PYN-W2-13-R1-012,NO,,,first 2013 visit was 7/4,No,,,,0,,,,,Yes,,PYNW2AT,,,1,1,0,0,,,,,,,,,
4162,accidental row,373,accidental row,,no,,accidental row,no,,,,,,,,,,,0,,,,,,,,,,,,,,ACCIDENTAL ROW,,,,,,,,
4163,BV,374,PYNS3-103,,yes,103,PYN-S3-R1-001,yes,prob not,,no,,,,No,,,,0,,,,,Yes,,?,,,1,1,0,0,,,,,,,,,
4164,BV,374,PYNS3-101,,yes,101,PYN-S3-R1-002,yes,prob not,,no,,,,No,,,,0,,,,,Yes,,?,,,0,4,0,0,,,,,,,,,
4165,BV,374,PYNS3-102,,yes,102,PYN-S3-R1-003,yes,prob not,,no,,,,No,,,,0,,,,,Yes,,?,,,0,8,0,0,,,,,,,,,
4166,BW,375,,,no,,PYN-W1-13-R2-001,NO,,,,,,next to tall osage orange,Yes,26,26,East,1,3,0,0,early full,No,,,,,,,,,,,,1,2,0,0,"early full, early full, bud",one huge stem in early full bloom looked like two stems from the distance transect
4167,BW,375,,,maybe,"""004"" perhaps",PYN-W1-13-R2-002,yes,,,,,2013-002,"might be same plant as ""004"" from 2012",No,,,,0,,,,,Yes,PBG#3,ATPYN2013,,,0,3,0,0,plant was too short for me to see during distance sampling (obscured by taller veg),,,,,,,,
4168,BW,375,,,no,,PYN-W1-13-R2-003,yes,seemingly,PYN-W1-13-R1-005,,,2013-001,seems to be totally new,No,,,,0,,,,,Yes,PBG#3,ATPYN2013,,,2,2,0,0,,,,,,,,,
4169,BX,376,n.a.,,n,,PYN-W2-13-R2-001,n,,,,,,,Yes,60,70,East,0,1,0,0,late full,,,,,,,,,,,,,,,,,,
4170,BX,376,n.a.,,n,,PYN-W2-13-R2-002,n,,,,,,,Yes,62,68,East,0,8,0,0,full,,,,,,,,,,,,,,,,,,
4171,BX,376,n.a.,,n,,PYN-W2-13-R2-003,n,,,,,,,Yes,64,79,East,0,6,0,0,full,,,,,,,,,,,,,,,,,,
4172,BX,376,n.a.,,n,,PYN-W2-13-R2-004,n,,,,,,,Yes,90,90,East,0,8,0,0,full,,,,,,,,,,,,,,,,,,
4173,BX,376,n.a.,,n,,PYN-W2-13-R2-005,n,,,,,,,Yes,55,48,West,2,4,0,0,full,,,,,,,,,,,,,2,3,0,0,"full, full, full",
4174,BX,376,n.a.,,n,,PYN-W2-13-R2-006,n,,,,,,,Yes,87,30,West,0,1,0,0,early full,,,,,,,,,,,,,1,1,0,0,"early full, bud",
